scorer,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000
bodyparts,Mouse1,Mouse1,Mouse1,Mouse2,Mouse2,Mouse2,Mouse3,Mouse3,Mouse3,Mouse4,Mouse4,Mouse4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
10729,857.2255859,267.1012878,0.999990582,1148.120972,42.56253052,0.999966741,665.2484131,576.6277466,0.999993503,1061.142212,725.5570068,0.999995232
10730,857.2255859,267.1012878,0.999989867,1148.120972,42.57772827,0.999962449,662.4679565,576.1801758,0.999997497,1061.028687,725.0220337,0.999997258
10731,857.2012939,267.1721191,0.999989629,1148.180298,42.58234787,0.999964118,660.3773804,575.614563,0.999997139,1061.028687,724.9598389,0.999997258
10732,857.2057495,267.2467651,0.999990821,1148.25708,42.67980957,0.999971151,652.4249268,575.5067139,0.99999094,1061.007568,724.852417,0.999997973
10733,857.2057495,267.2723389,0.999989927,1148.340698,42.81684113,0.999969244,647.5768433,575.3800659,0.999995828,1060.97998,724.779541,0.999997973
10734,857.2057495,267.2731628,0.999990225,1148.340698,42.81686401,0.999969721,634.3728027,573.52948,0.999968886,1060.677002,724.6112671,0.999990821
10735,857.25354,267.2731628,0.999989629,1148.340698,42.83843613,0.999969661,625.7706299,573.52948,0.999996483,1060.472046,724.6112671,0.999992847
10736,857.2653809,267.2723389,0.999989867,1148.340698,42.8598175,0.999968767,614.8931885,573.52948,0.999996483,1060.318848,724.3477173,0.999993324
10737,857.2653809,267.2720642,0.999990106,1148.34082,42.8598175,0.999968767,611.2601929,575.2753906,0.999996781,1060.288208,724.2080078,0.999998152
10738,857.2653809,267.2707214,0.999990106,1148.300659,42.8598175,0.999965608,602.795105,581.4960938,0.999986529,1059.685913,724.062561,0.99999702
10739,857.2653809,267.2485046,0.999990582,1148.300659,42.85886383,0.999965489,600.3546143,583.9244385,0.999979317,1059.481201,724.0535889,0.999997497
10740,857.2653809,267.057312,0.999989688,1148.098755,42.60652161,0.999971867,595.4144287,592.086853,0.999891758,1059.349854,723.6936035,0.999995708
10741,857.2926025,267.0461121,0.999989271,1148.098755,42.59461975,0.999971986,590.5531006,595.642395,0.998725951,1059.349854,723.6546631,0.999995828
10742,857.2977295,267.0361938,0.999988556,1148.097778,42.58855438,0.999972343,588.0371094,597.7642822,0.999930501,1059.349854,723.572937,0.999997556
10743,857.2977295,267.0363159,0.999988675,1148.085938,42.53515625,0.999973595,588.0214844,598.447937,0.999943852,1059.425659,723.6546631,0.999997258
10744,857.2991333,267.0461121,0.999988258,1148.062744,42.32370758,0.999977827,588.0022583,598.447937,0.999760687,1059.462158,723.6546631,0.999997497
10745,857.3025513,267.0461121,0.999988675,1148.062622,42.32284164,0.999977946,588.0022583,598.447937,0.999489367,1059.611938,723.590332,0.999998569
10746,857.3025513,267.0896606,0.999987483,1148.027222,42.29901886,0.9999789,588.0022583,598.3883667,0.999471188,1059.654541,723.5640259,0.999998927
10747,857.2769165,267.116272,0.999987721,1148.026367,42.29901886,0.9999789,588.2227783,598.144104,0.999256015,1060.259277,723.109436,0.999998689
10748,857.262207,267.1765442,0.999989629,1148.026367,42.29882813,0.999979973,588.5219727,597.9683228,0.998219609,1061.293579,722.5650635,0.999999344
10749,857.2589722,267.1836853,0.999989927,1148.026855,42.28478241,0.999979377,588.649353,597.8821411,0.998518825,1062.360474,722.3776855,0.999999225
10750,857.2589722,267.1836853,0.99998939,1148.026855,42.28478241,0.999969959,588.8736572,597.8692627,0.999443531,1062.360474,720.0426636,0.999999464
10751,857.2589722,267.1765442,0.99998951,1148.032471,42.30499268,0.99997437,588.8988037,597.8408203,0.999422431,1062.360474,718.7571411,0.999998569
10752,857.3452759,267.0440369,0.999987841,1148.256104,42.71450806,0.999978423,589.2543335,597.3944702,0.998912275,1061.793457,718.0542603,0.999997735
10753,857.3902588,267.0440369,0.999988198,1148.258667,42.72423935,0.999978125,589.2543335,597.3944702,0.997271776,1061.784058,717.7994995,0.999997854
10754,857.3917236,267.0440369,0.999988198,1148.258667,42.72423935,0.999978662,589.2850342,597.3944702,0.997551203,1061.42041,716.510498,0.999995589
10755,857.3981323,267.0460815,0.999988198,1148.258667,42.72423935,0.999978662,589.2850342,597.7109985,0.996220291,1061.190186,715.1290283,0.996176004
10756,857.7948608,268.0703735,0.999983668,1147.827881,42.40877533,0.999964237,589.2867432,598.2809448,0.999600232,1061.06189,713.2442627,0.999585271
10757,858.4655762,268.2315369,0.99997586,1147.825073,42.40877533,0.999964833,589.2867432,599.2359009,0.999680817,1061.056396,712.9724121,0.999378562
10758,860.2779541,268.4661255,0.999970317,1147.825073,42.40877533,0.999965072,589.2867432,599.2408447,0.999719977,1061.056396,712.7562866,0.976721525
10759,860.2779541,268.5183105,0.999978662,1147.827881,42.41139984,0.999966264,589.0629272,599.5387573,0.99949342,1061.056396,712.6224365,0.989720225
10760,860.3311157,269.7353516,0.999986291,1147.929565,42.73193741,0.999976397,585.5302734,601.3041382,0.998984098,1061.069702,712.4558105,0.986656725
10761,860.4530029,270.6827393,0.999975264,1147.944458,42.76250458,0.999976516,582.953064,603.3502197,0.971287727,1061.069702,712.4312744,0.991385937
10762,860.4530029,272.7619934,0.99998337,1148.006348,42.82789993,0.99997592,580.3602295,605.449585,0.960668802,1061.082397,712.4181519,0.985881865
10763,860.4530029,272.8096924,0.99998486,1148.006348,42.82791901,0.999975979,573.4898071,609.9935913,0.999884367,1061.082397,712.3290405,0.969520092
10764,863.0855713,273.2411499,0.999985218,1148.265991,42.82791901,0.999973178,569.9879761,614.4882202,0.999752104,1061.404907,711.8097534,0.992597818
10765,865.0866699,273.75177,0.999999642,1148.423462,42.82789993,0.999975264,569.5942383,614.9067993,0.999247849,1061.525879,711.2770386,0.99822402
10766,865.897583,279.6595154,0.999999404,1148.437622,42.74478531,0.999977827,566.8908081,617.5828857,0.99808991,1061.773315,711.248291,0.999629259
10767,866.8748779,281.2807617,0.999998987,1148.483154,42.74478531,0.999977946,566.2133789,618.6972046,0.999461651,1062.016113,711.2285767,0.999978304
10768,867.3956909,282.0797729,0.99999845,1148.483154,42.74478531,0.999978304,565.4303589,619.8674927,0.991645694,1062.016113,710.2178345,0.999998212
10769,867.5638428,282.359436,0.999998331,1148.495483,42.76841736,0.999977946,564.932251,619.8674927,0.988098502,1062.016113,710.2178345,0.999999046
10770,867.5638428,282.359436,0.999998331,1148.491455,42.76841736,0.999979615,564.932251,619.8674927,0.968488932,1062.015137,710.2178345,0.999418855
10771,867.3956909,284.140686,0.999998331,1148.483154,42.78156662,0.999982238,564.5175781,619.6939087,0.952402234,1061.664185,710.2178345,0.999982119
10772,861.0689697,309.0361328,0.141028136,1148.460815,42.85556793,0.99998188,564.0281372,619.6939087,0.999219835,1061.664185,710.2178345,0.977660656
10773,855.4180908,313.3985901,0.89554143,1148.100586,43.20648193,0.999985218,563.4949341,619.6939087,0.986690819,1062.015137,709.4902344,0.999400377
10774,850.7562256,317.8279114,0.999990821,1148.100586,43.20648193,0.999986529,563.4949341,619.5648193,0.919297993,1064.162354,700.9515381,0.997935176
10775,850.7562256,317.8279114,0.999992788,1148.100586,43.20648193,0.999986529,563.4949341,619.5648193,0.860996664,1065.927368,696.4494019,0.999621153
10776,831.5271606,317.9771118,0.999996781,1148.175659,43.13805771,0.999973059,564.7366333,620.7249146,0.97449398,1075.577148,685.9216309,0.999994576
10777,820.6380615,317.9771118,0.999999285,1148.214478,43.13805771,0.999972403,566.5992432,620.7249146,0.999529362,1080.791138,673.9831543,0.999988258
10778,805.59375,317.9771118,0.999998927,1148.21521,43.13644409,0.999972522,566.7714844,620.7674561,0.998883545,1089.879028,648.8057251,0.999992847
10779,800.7676392,315.4790344,0.999996781,1148.21521,43.13644409,0.999973238,569.5283813,626.2781982,0.99997282,1090.5271,639.9614258,0.999990463
10780,795.1229248,308.9448242,0.999998212,1148.21521,43.12305832,0.999971271,573.2108154,636.6843872,0.99997437,1095.457275,622.4639893,0.999537051
10781,792.4007568,307.5035095,0.999999404,1148.071899,42.99873352,0.999979019,574.8710327,640.7128906,0.999994159,1096.555054,613.6234741,0.99994278
10782,790.7885132,304.8327026,0.999999225,1148.071899,42.64086533,0.999964833,577.1419678,651.3779297,0.999995172,1098.94751,600.1923828,0.999991655
10783,790.5494385,303.3251038,0.999998331,1148.071899,42.64086533,0.999964535,577.1499023,664.6019897,0.99999094,1099.878296,595.6986694,0.999987602
10784,788.8961792,302.039856,0.999997377,1148.074341,42.63631821,0.999961972,577.1640015,689.3317871,0.999997616,1100.780518,582.3754272,0.999986172
10785,788.8405151,301.8286743,0.999996781,1148.112427,42.61752319,0.999966741,577.1712036,696.4510498,0.999955535,1104.81958,577.7184448,0.999999344
10786,788.7548828,301.8286743,0.99999702,1148.179932,42.61752319,0.999968529,581.2727661,706.194397,0.999868512,1106.770996,577.6426392,0.999999404
10787,788.6752319,302.039856,0.999997616,1148.201538,42.70320511,0.99996835,583.1397705,712.1557617,0.999827325,1109.970093,577.3878784,0.999999404
10788,788.4760742,302.039856,0.999996305,1148.220337,42.76957703,0.999965787,584.5359497,715.6828613,0.998728096,1141.786743,570.7818604,0.99999696
10789,788.4754028,301.9945679,0.999996185,1148.220337,43.03604126,0.999944806,585.6467896,716.1496582,0.999604821,1163.228516,566.3501587,0.999970794
10790,786.8405151,302.292511,0.999996483,1148.220337,43.05089951,0.999946475,589.7047729,717.2189331,0.999746025,1195.498047,562.5865479,0.999983311
10791,784.9624634,302.292511,0.999995112,1148.10376,43.09417343,0.999958456,589.7047729,717.9642944,0.999736309,1205.438843,562.5372925,0.999997675
10792,783.791687,302.292511,0.999996066,1148.085449,43.19233322,0.999961138,590.0899048,719.123291,0.999799848,1221.49292,561.3536987,0.999998331
10793,783.2846069,302.534668,0.999996901,1148.085327,43.20483398,0.999961138,590.0899048,719.8844604,0.999738336,1224.293945,561.3536987,0.999991179
10794,783.2846069,302.5786438,0.999996901,1148.085327,43.25666809,0.999960899,590.0899048,728.8259277,0.999480963,1224.293945,561.3536987,0.999989986
10795,783.2846069,302.9290771,0.999996781,1148.069092,43.25666809,0.99996078,591.1397705,739.6643066,0.998952508,1224.581909,561.3536987,0.99999094
10796,784.4019775,302.9290771,0.999997497,1148.049438,43.27077866,0.999959707,591.2277222,756.1860352,0.999629974,1224.581909,561.524353,0.999993265
10797,785.2590942,302.9290771,0.999998212,1147.829346,43.32359314,0.999979138,593.0702515,764.208252,0.999954581,1225.480957,561.6311035,0.999990702
10798,787.395874,303.5136719,0.999994516,1147.82666,43.32898712,0.999978542,593.2423096,781.6506958,0.999933481,1228.733765,561.8422241,0.999989271
10799,788.0900269,303.5074463,0.999991298,1147.82666,43.36538696,0.999977469,593.571228,791.6636963,0.999975681,1229.521484,562.3190308,0.999997079
10800,788.2093506,303.4554138,0.999999046,1147.82666,43.44017029,0.999981105,593.3058472,811.4415283,0.999755144,1233.782715,563.4911499,0.063126475
10801,788.2525024,303.5074463,0.999999225,1147.794189,43.44425583,0.999983191,593.3058472,821.7851563,0.999623775,1243.261353,564.8764038,0.013136089
10802,788.2525024,303.5074463,0.999999464,1147.791748,43.45189285,0.999984026,593.5845947,841.2341919,0.999477386,1258.458862,575.7108154,0.999929547
10803,788.2093506,303.5074463,0.999999642,1147.791748,43.44425583,0.999984741,593.5845947,851.0803833,0.999028802,1262.597168,579.4300537,0.999934673
10804,788.0479736,303.4960632,0.999999762,1147.791748,43.44017029,0.999984503,595.3626099,868.5845337,0.999474287,1269.538818,587.2089233,0.999937415
10805,787.9580078,303.4960632,0.999999642,1147.791748,43.1739006,0.999978065,596.2983398,876.0296021,0.999980211,1269.995361,591.1908569,0.836153507
10806,787.0905151,302.6434021,0.999998808,1147.791748,43.14186096,0.999976039,597.6674194,888.6554565,0.999907136,1275.65564,615.1112671,0.999995828
10807,786.3585815,301.6336975,0.999999285,1147.770874,43.10108566,0.999976516,597.7775879,892.8012695,0.99997592,1275.65564,624.3653564,0.997560859
10808,783.4116211,296.6986084,0.999997199,1147.770752,43.10103226,0.999976456,598.8345947,899.8423462,0.999985695,1275.65564,630.3571777,0.999575973
10809,782.5632935,292.3150635,0.999996185,1147.770752,43.10102844,0.999976456,598.8345947,901.553772,0.99998641,1274.562134,630.9238892,0.999441743
10810,777.3869629,276.0027161,0.999996543,1147.770874,43.08911514,0.999977946,598.8849487,902.7817993,0.999984682,1273.273438,634.4779663,0.999935746
10811,775.4395142,265.4320374,0.999933362,1147.781738,43.04759979,0.999967575,598.8849487,904.1173096,0.999954104,1269.338989,637.7124023,0.999993682
10812,767.9940186,243.7764587,0.999987245,1147.781738,43.04759979,0.999976277,599.2948608,906.0706177,0.999964356,1264.296387,645.291687,0.999999046
10813,762.635437,232.3285217,0.999986172,1147.781738,43.04759979,0.999979675,600.1079102,907.882019,0.99997735,1263.768188,645.291687,0.999998212
10814,748.2283936,210.6107483,0.999996901,1147.713379,43.18307495,0.999981642,601.1015625,910.9192505,0.999988794,1259.860474,646.0068359,0.999602318
10815,739.5999146,199.2171326,0.999999046,1147.704834,43.21719742,0.999981463,601.1015625,910.9974365,0.999990463,1259.731934,646.0068359,0.999585748
10816,721.1986694,178.0906982,0.999999642,1147.704834,43.21719742,0.999981105,601.1015625,912.4445801,0.999983668,1259.210815,646.0068359,0.991613507
10817,710.402771,170.3405304,0.999999225,1147.704834,43.21719742,0.999981046,600.909729,912.6951904,0.999989033,1257.962769,647.2705078,0.990251362
10818,687.7538452,156.6865845,0.999996543,1147.718262,43.1827774,0.999980509,600.909729,913.8168335,0.999990046,1254.165894,650.6413574,0.999873281
10819,677.3800049,151.0708313,0.999999106,1147.734009,43.1827774,0.999976397,600.90802,913.9205933,0.999990821,1249.838013,652.008606,0.999732733
10820,654.097168,142.1986084,0.999992371,1147.754639,43.1827774,0.999977231,600.90802,914.7984619,0.999991715,1244.716431,662.3756714,0.999993563
10821,644.9629517,136.9668884,0.999999583,1147.754639,43.20942307,0.999983191,600.90802,914.8181763,0.999991238,1242.946899,667.692688,0.999941707
10822,631.1260986,133.025177,0.999999642,1147.754639,43.20942307,0.999983668,600.5609131,917.2109375,0.999993324,1242.946899,671.1859131,0.998524487
10823,628.0513916,131.9893646,0.999999881,1147.766113,43.20942307,0.999983311,600.217041,918.2965698,0.999993086,1242.946899,677.9050293,0.999995828
10824,621.437561,128.2182617,0.999998212,1147.872803,43.08881378,0.999982238,599.8265991,920.439209,0.999978662,1243.621216,694.2576294,0.999988914
10825,616.4574585,127.9105759,0.999997199,1147.873535,43.07669067,0.999982238,599.8265991,921.119751,0.999984026,1244.199341,696.6766968,0.999982655
10826,603.3273315,123.9038849,0.999979079,1147.873535,43.07669067,0.999980927,599.8265991,921.2773438,0.999983251,1244.628418,700.7175293,0.999890685
10827,598.8027954,123.9038849,0.999998212,1147.872803,43.07669067,0.999980807,600.3674927,921.335144,0.999975324,1244.656982,703.3529663,0.999980688
10828,595.1264648,123.9038849,0.99999845,1147.774292,43.07570648,0.999983907,600.3674927,921.2773438,0.999955595,1246.873169,715.7457886,0.999976575
10829,592.144104,124.0202332,0.999998689,1147.774292,43.07669067,0.999978065,600.3674927,921.2773438,0.999980807,1248.212158,724.046814,0.999996781
10830,586.9072876,126.7665482,0.99999249,1147.774292,43.13594818,0.999981165,600.1744995,921.2322388,0.999989271,1251.434814,738.1651611,0.999998331
10831,585.3804932,128.0744629,0.999999404,1147.802612,43.15118408,0.999980211,600.0588989,921.1885376,0.999983728,1253.194946,741.3981934,0.999997973
10832,584.0526733,128.9763031,0.999999881,1147.802612,43.1644249,0.999982536,600.0021973,920.0664673,0.999992728,1256.696533,747.0352173,0.999985874
10833,581.2469482,133.2774048,0.999999881,1147.802612,43.16573715,0.999982715,599.9329224,920.0664673,0.999988675,1256.748413,749.0560913,0.99999094
10834,578.1409912,137.2758636,0.999998868,1147.802612,43.16573715,0.99998188,599.9329224,920.0664673,0.999988914,1256.748413,750.6219482,0.999996483
10835,575.2014771,140.5406342,0.999996424,1147.802612,43.1644249,0.99998188,599.9329224,920.0862427,0.999987245,1256.858765,752.7056885,0.999997497
10836,572.56073,145.2109375,0.999994636,1148.127075,42.61793137,0.999979615,599.9329224,920.6911621,0.999872208,1256.866577,755.6905518,0.99998951
10837,571.2913208,146.7371063,0.999999285,1148.281738,42.61782074,0.999970198,599.508667,920.7208862,0.998893142,1256.866577,757.3508301,0.99999088
10838,567.9549561,149.678894,1,1148.288452,42.61782074,0.999970317,599.0150757,921.2025146,0.998672843,1256.866577,757.4077148,0.999875188
10839,566.3471069,152.7788696,0.999999762,1148.288452,42.61793137,0.999970198,598.4632568,921.2025146,0.998739243,1256.866577,758.6500854,0.999965549
10840,561.8571777,161.1566315,0.999999583,1148.288452,42.61793137,0.999970257,597.8999634,921.2768555,0.999522626,1256.848267,758.9723511,0.999980569
10841,561.8156738,165.4434357,0.999999046,1148.173096,42.61782074,0.999981642,597.2562866,921.2768555,0.999504864,1256.848267,759.7330322,0.999981165
10842,561.3742065,173.2181091,0.999943614,1148.171387,42.52388763,0.999980211,597.2562866,921.1992798,0.998472571,1256.848267,761.3275146,0.999979615
10843,560.9820557,176.6499634,0.999999166,1148.119263,42.52388763,0.999979854,597.2562866,920.9624634,0.999834716,1256.848267,761.7600098,0.999953926
10844,560.0602417,192.9161377,0.999988556,1148.054932,42.52388763,0.99998033,597.7783813,920.428894,0.999989033,1257.383179,761.8294067,0.999978304
10845,558.7102661,204.6626434,0.999973536,1147.953735,42.8413353,0.99998951,598.3987427,920.1331177,0.999994338,1257.745605,762.1112061,0.99998343
10846,556.6908569,230.0446625,0.999656677,1147.953735,42.84246445,0.999988794,598.9684448,919.7279053,0.999989629,1259.343994,763.2286377,0.999982119
10847,554.5585327,242.0354767,0.96665287,1147.953735,42.85159302,0.999988794,599.3144531,919.7279053,0.99997139,1259.92981,763.644165,0.999973357
10848,554.2417603,268.9728699,0.974074543,1148.059326,43.33072662,0.999986529,600.045166,919.7759399,0.999989033,1261.892578,765.0717773,0.999985456
10849,553.5903931,282.9176025,0.959038973,1148.063232,43.34200287,0.999986529,600.1016235,919.9906006,0.999971151,1261.950073,765.0863647,0.999986708
10850,552.9389648,316.7338867,0.999678969,1148.063232,43.36703491,0.999986887,600.1384277,919.9906006,0.999992967,1262.301514,766.446106,0.999989986
10851,552.0272827,333.97995,0.99255079,1148.059326,43.44789505,0.999987483,601.718811,920.2609253,0.99998945,1263.339966,767.8649902,0.999994159
10852,549.0598145,359.9946289,0.985685885,1148.023926,43.45608902,0.999988317,601.7234497,920.2609253,0.999988556,1263.383301,767.8649902,0.99999845
10853,548.1739502,367.0373535,0.999175131,1147.845581,43.45608902,0.999987245,601.8551025,920.2609253,0.999994278,1263.81604,767.8649902,0.999998152
10854,548.1739502,375.3902893,0.999894381,1147.830444,43.45544052,0.999987841,602.4967651,920.2738037,0.999994755,1263.869507,767.8649902,0.999993801
10855,548.1739502,381.2385864,0.983960688,1147.803223,43.44789505,0.999987721,602.5794067,920.1109619,0.999995053,1264.265625,767.8649902,0.999997973
10856,553.1270752,396.0035706,0.996967077,1147.777222,43.39103699,0.999988675,602.8338013,920.1109619,0.999995232,1265.271973,768.2208252,0.999999046
10857,553.2457275,400.5168457,0.999858856,1147.777222,43.39103699,0.999988556,602.9830933,920.3743286,0.999995351,1265.446655,768.9505615,0.999999523
10858,553.2457275,404.767334,0.999933243,1147.777222,43.39103699,0.999988556,603.2255859,920.9421997,0.999991655,1266.606689,769.3308716,0.999999404
10859,553.2457275,409.4402161,0.999899626,1147.785522,43.38895798,0.999988556,603.7611694,921.043335,0.999991655,1268.058716,770.8500977,0.999999285
10860,553.4038086,413.7521362,0.999544501,1148.116089,43.03817368,0.999983668,604.3436279,921.3477173,0.99998337,1268.478027,771.37854,0.999999404
10861,554.9639893,416.1333313,0.999926269,1148.116089,42.61671829,0.999979377,604.3570557,921.4222412,0.999964058,1268.478027,771.5939941,0.999999225
10862,563.7734985,423.5433655,0.999364138,1148.116089,42.58047485,0.999979258,604.4226074,921.5493774,0.999967039,1268.478027,772.6442261,0.999998808
10863,569.0664673,426.786438,0.993606806,1148.057495,42.55154419,0.999979496,604.4226074,921.5493774,0.999953389,1268.478027,773.3959351,0.999998212
10864,577.9641724,430.7953491,0.984136343,1148.056763,42.54553986,0.999978185,605.0720825,921.7344971,0.999962687,1268.478027,779.4869385,0.999967933
10865,577.9641724,430.7953491,0.99100852,1148.019653,42.54553986,0.999977946,605.0720825,921.7344971,0.999961793,1269.330566,782.0866699,0.999969721
10866,577.9641724,430.7953491,0.964929998,1148.02002,42.54211807,0.999979138,605.0720825,921.777832,0.999952435,1270.379517,789.1010742,0.999867141
10867,577.8944092,430.535614,0.913422823,1148.02002,42.54211807,0.99997896,604.9298096,921.777832,0.999949217,1271.577026,792.4161377,0.995719075
10868,577.8188477,430.5324707,0.972872674,1148.02002,42.54211807,0.999979079,604.5343628,921.7344971,0.999934673,1271.606201,792.4161377,0.999828577
10869,577.8059692,430.5324707,0.986090064,1148.02002,42.83800888,0.999970436,604.5172729,921.5560303,0.999939799,1271.606201,792.659729,0.999723256
10870,577.7857056,430.535614,0.980007946,1148.02002,42.83860779,0.999970436,604.1251221,921.8619385,0.999923944,1271.606201,792.9926147,0.999992609
10871,577.7857056,430.5803223,0.991214454,1147.928833,43.08111572,0.999982476,604.0368652,921.9442139,0.999907911,1271.577026,792.9926147,0.999993682
10872,577.8059692,431.0498962,0.990213335,1147.758667,43.28108597,0.999987125,603.8994141,921.9442139,0.999820113,1271.575562,792.9926147,0.999989867
10873,577.8648682,431.344635,0.995131135,1147.750488,43.28108597,0.999987364,603.6937866,921.9442139,0.999893844,1271.318604,793.6273804,0.999987662
10874,580.6177368,433.5473022,0.994457006,1147.696411,43.30308533,0.999987721,603.5883179,921.9442139,0.999899983,1269.936035,796.161438,0.999994993
10875,581.4844971,434.7788696,0.998633564,1147.696411,43.28108597,0.999987721,603.5344849,921.8538818,0.999900758,1269.682617,796.9650879,0.999996126
10876,583.8681641,434.9855347,0.994436979,1147.696411,43.28036499,0.99998796,603.5230713,921.8258057,0.999900162,1269.230347,798.8846436,0.999998569
10877,584.3198853,435.3303833,0.997796834,1148.141846,42.86576462,0.999978304,603.5230713,921.2337036,0.999899566,1269.230347,798.8846436,0.999998748
10878,584.3198853,435.336792,0.996132731,1148.141968,42.81973648,0.999979019,603.5344849,921.2026367,0.999919176,1269.230347,798.8846436,0.99999851
10879,584.333374,435.336792,0.995812476,1148.141968,42.81973648,0.999979019,603.5344849,921.1604004,0.999909401,1269.368652,797.8045044,0.999998689
10880,584.3655396,435.336792,0.997665048,1148.141846,42.81872559,0.99997884,603.5230713,921.1604004,0.999900579,1269.492065,797.3040771,0.999998748
10881,584.3655396,435.336792,0.99899435,1148.048462,42.81872559,0.999979854,603.18396,920.991272,0.999934316,1269.718628,797.2834473,0.999998689
10882,584.4165649,435.3401489,0.99909389,1148.048462,42.79086685,0.999983311,603.18396,920.9315186,0.999922872,1269.778076,797.2645874,0.999998689
10883,584.4165649,435.5806274,0.999540746,1148.048462,42.79078293,0.999983311,603.18396,920.9147339,0.999926507,1269.858032,796.9162598,0.999998748
10884,584.4165649,435.9481812,0.998170376,1148.053467,42.6578598,0.999983132,603.2006836,920.6361084,0.999921083,1269.93103,796.8919678,0.999998569
10885,584.0808105,435.9481812,0.986554861,1148.054199,42.42900085,0.999978065,603.2512817,920.1928101,0.999963701,1270.157227,796.7720947,0.999998569
10886,584.0673828,435.9481812,0.989814758,1148.054199,42.42900085,0.999978185,603.2712402,920.1443481,0.99996388,1273.316772,795.4612427,0.999995351
10887,583.881897,435.6705933,0.9691993,1148.053467,42.42900085,0.999975801,603.2712402,920.1443481,0.99996388,1275.155884,793.5136719,0.999993443
10888,583.881897,435.6705933,0.987490892,1148.045654,42.48505783,0.999973416,603.2980957,920.053894,0.999965787,1275.155884,791.0807495,0.999994457
10889,583.881897,435.6705933,0.953861177,1148.041748,42.49821854,0.999973476,603.30896,920.053894,0.999966025,1275.155884,790.1353149,0.999996066
10890,585.2501831,437.3063965,0.991732478,1148.041748,42.50056076,0.999973476,603.3143311,920.053894,0.99996686,1273.801147,788.5788574,0.999998927
10891,585.2501831,437.9640503,0.516266584,1148.045654,42.67300415,0.999979615,603.3905029,920.1551514,0.999952674,1273.598389,788.4319458,0.999998927
10892,585.2501831,439.6318665,0.131522536,1148.120361,42.74221802,0.999976993,603.4987183,920.2830811,0.999961615,1273.321167,787.40271,0.999997735
10893,584.6947632,440.1789551,0.309228122,1148.12561,42.74667358,0.999985576,603.6591797,920.3323364,0.999901295,1272.697998,786.9083862,0.99999851
10894,584.6947632,440.2981567,0.310331494,1148.173828,42.86300278,0.999984622,603.6657715,920.2830811,0.99988091,1270.40979,782.914856,0.99999702
10895,584.6947632,440.2981567,0.394522607,1148.17395,42.86328888,0.999984622,603.6692505,920.2830811,0.999872744,1270.360596,782.6463013,0.999996483
10896,585.0065918,440.1789551,0.504668713,1148.409424,42.99649429,0.999970138,603.6657715,920.2824097,0.999911427,1270.360596,782.6463013,0.999958277
10897,585.352478,440.1694031,0.410530031,1148.409424,43.05430222,0.999970317,603.6591797,920.2801514,0.999911189,1270.360596,782.4420166,0.999990761
10898,585.430481,440.0326843,0.346937776,1148.409424,43.07495499,0.999969363,603.6589966,920.2801514,0.999911964,1273.510742,782.4420166,0.999988079
10899,585.5217896,440.0326843,0.293873519,1148.409424,43.07496262,0.999969363,603.6589966,920.2801514,0.999911964,1273.810303,782.248291,0.999988437
10900,585.5217896,440.0326843,0.247523189,1148.342773,43.07496262,0.999970734,603.6589966,920.2801514,0.999911904,1276.817017,775.6543579,0.999979138
10901,585.5217896,440.3272095,0.563719988,1148.038452,43.07495499,0.999984622,603.6308594,919.9161377,0.999967396,1279.746826,774.1887207,0.99999249
10902,585.3790283,440.3272095,0.538071811,1147.994141,42.67297363,0.999977231,603.62323,919.8956299,0.999965549,1281.935303,772.940918,0.999997675
10903,585.3729248,440.3272095,0.549774408,1147.924683,42.66106033,0.999976933,603.6231079,919.8956299,0.999962926,1282.872192,772.8915405,0.999998689
10904,585.1824341,435.6135559,0.825548172,1147.927124,42.57454681,0.999976754,603.6231079,919.8956299,0.999962926,1284.442749,770.4122925,0.999996722
10905,585.1824341,435.4665527,0.998844266,1147.927124,42.57454681,0.999976754,603.6231079,919.8956299,0.999962807,1285.216431,770.4122925,0.999997258
10906,584.8460693,435.4665527,0.993292809,1147.927124,42.56979752,0.999976635,603.6228638,919.8961182,0.999958634,1285.216431,770.4122925,0.999995589
10907,585.0040894,435.4665527,0.994612098,1147.933228,42.56979752,0.999976695,603.6015625,919.9002075,0.999956131,1285.216431,770.4122925,0.999998212
10908,585.1824341,435.9989319,0.999719501,1148.026001,42.35506821,0.999983609,603.4556274,919.9189453,0.999950647,1285.233887,770.4888916,0.999996305
10909,585.2370605,436.1720581,0.999912322,1148.026001,42.35506821,0.999974132,603.0432129,920.2923584,0.999910176,1285.145386,770.4888916,0.999997139
10910,588.6714478,440.6586609,0.991451025,1148.026001,42.35506821,0.999975145,603.0432129,920.2923584,0.999887884,1285.093994,770.3173828,0.999993384
